0.3527920661828826, 0.3960830345251751, 1, 1
0.2339548172964931, 0.18580629577086055, 1, 1
0.21510832578760292, 0.21201754275360069, 1, 1
0.29479793985727565, 0.36956760368081126, 2, 1
0.36771522093574616, 0.3765706420551538, 1, 1
0.24635687759348976, 0.3423316809970559, 2, 1
0.28309369774806237, 0.3681252227764069, 1, 1
0.3675492033328506, 0.4953342289767192, 1, 1
0.3142789109766072, 0.46121022897805425, 1, 1
0.32848082885857866, 0.42815342740166523, 1, 1
0.2989949567874255, 0.355064439707588, 3, 1
0.2902793689272512, 0.33426512544138365, 4, 1
0.3125298763466354, 0.2725744735821185, 1, 1
0.32110482097865084, 0.5344728078674099, 1, 1
0.3190963013342454, 0.30084999183407074, 2, 1
0.293947255588519, 0.3722054744222371, 5, 1
0.30024357598471874, 0.3825475158933644, 3, 1
0.27251412475308917, 0.36020791317039114, 4, 1
0.2691340032797812, 0.22409631041809053, 1, 1
0.26677636142711364, 0.3995455573026129, 2, 1
0.2282583529917541, 0.23356412478446653, 3, 1
0.2825021121228148, 0.3653818345275358, 2, 1
0.2631291143837022, 0.35186847661770015, 1, 1
0.26220625751612964, 0.2916097778284324, 2, 1
0.2751604087641237, 0.34886175044052037, 2, 1
0.2847566941656111, 0.3283852150264276, 1, 1
0.2750906217922809, 0.30957948437506044, 8, 1
0.2988207512329207, 0.48812264090603896, 2, 1
0.3143823604734387, 0.340975479280873, 1, 1
0.33899380175704047, 0.34154343333414133, 2, 1
0.3580026584436546, 0.5245996067730202, 1, 1
0.32544076658070054, 0.33081194322852653, 3, 1
0.23757211044904797, 0.31497742789141037, 1, 1
0.26052820730505905, 0.22134638070258167, 1, 1
0.28958793317629833, 0.36246886499178116, 2, 1
0.24171851683642595, 0.28050709088905784, 2, 1
0.3198622839512643, 0.31683597152867116, 1, 1
0.26711153259752307, 0.29877257889398856, 3, 1
0.2825759999599916, 0.40894093689928124, 1, 1
0.2923174617851859, 0.4680182669673973, 1, 1
0.338387690430061, 0.38892915967456987, 1, 1
0.33813880537194485, 0.38467028133756315, 2, 1
0.27333755634677603, 0.25967233398292416, 2, 1
0.22968492367338394, 0.29692685622408876, 1, 1
0.31465110050530576, 0.400265692132896, 1, 1
0.29677561511511125, 0.31454305249797443, 2, 1
0.32875201226142914, 0.4198599259059522, 1, 1
0.20846035148608405, 0.26958478983086204, 1, 1
0.31239548832756514, 0.3778312116724888, 1, 1
0.28746311468562036, 0.4052641907138948, 1, 1
0.29621366796732773, 0.4042403872227934, 1, 1
0.23672111484950803, 0.38555711496186595, 1, 1
0.29346817135646813, 0.42350882710024496, 1, 1
0.2395887467888534, 0.29903055621700797, 2, 1
0.27355234873246204, 0.38191895301831585, 4, 1
0.24524255551978374, 0.2953372343019149, 2, 1
0.2946272779968549, 0.3359979351995564, 3, 1
0.31802219218734273, 0.40655710609865464, 2, 1
0.312156055160449, 0.4597514463587421, 3, 1
0.32802625141940966, 0.4344915622001547, 2, 1
0.25410578170417103, 0.19658246718364356, 2, 1
0.3080087472427405, 0.39634554460452176, 2, 1
0.2723305669626368, 0.3950545207193392, 1, 1
0.286401499117817, 0.3242101410484771, 1, 1
0.30638732501112165, 0.3556808786333078, 3, 1
0.32496320826699227, 0.4361505189509969, 5, 1
0.3026246468334868, 0.40800652410859867, 2, 1
0.3373978984562909, 0.42526201123003354, 2, 1
0.28292220513608, 0.43803438127652483, 3, 1
0.27907611021315104, 0.36763583044623144, 3, 1
0.23891937237449568, 0.2879318492161079, 2, 1
0.32336083327420156, 0.4284705659425093, 2, 1
0.291691058533554, 0.31730216403109385, 3, 1
0.2689251833780977, 0.19974648907676226, 3, 1
0.2690184939355165, 0.36264399975422046, 2, 1
0.28237943289097084, 0.27984598507116176, 4, 1
0.2640136999149919, 0.19395108986140963, 1, 1
0.25865930685657124, 0.29970768065683406, 2, 1
0.3198574026685771, 0.42909947776728447, 1, 1
0.24155748760261758, 0.2638138192178073, 1, 1
0.24592309179166, 0.2462981968415756, 1, 1
0.28387132482644256, 0.3781137383297174, 4, 1
0.2186696042624161, 0.2386776930593676, 1, 1
0.3431287614668336, 0.5193309658211444, 1, 1
0.3059509358588077, 0.48598417454732906, 2, 1
0.3207766451727252, 0.3868528727975265, 1, 1
0.26519042079539223, 0.2064997805012658, 2, 1
0.30053527980752465, 0.40016666837547094, 2, 1
0.317505036856756, 0.3383478731582923, 1, 1
0.3139999496102985, 0.491447351490043, 3, 1
0.292654006845476, 0.24391269669131277, 1, 1
0.2571431268515205, 0.1069932256372707, 1, 1
0.31906328641985326, 0.45500860331977616, 1, 1
0.29199751362825194, 0.32866329163543817, 3, 1
0.21393300686490627, 0.15680594866771191, 2, 1
0.2466969366576116, 0.3530961657513102, 1, 1
0.26837149547237643, 0.2625978513281192, 2, 1
0.32684115649895956, 0.5438934856013049, 1, 1
0.2865157783900144, 0.3417707528480788, 1, 1
0.30157924521576274, 0.4436648042675738, 2, 1
0.2485789589397424, 0.10233574022757208, 1, 1
0.2904390898910441, 0.3200537628504661, 3, 1
0.2613431912643656, 0.2961931293601414, 1, 1
0.23874675429509673, 0.23844722521911516, 3, 1
0.20735800989941466, 0.008013020741489907, 1, 1
0.36188086451042084, 0.4754313656798702, 2, 1
0.29916264208801924, 0.36056770998067134, 2, 1
0.315663408275853, 0.4561853945584472, 1, 1
0.2981564919958588, 0.3866575148373789, 2, 1
0.27934857786626566, 0.46568412697756323, 1, 1
0.2979926225101566, 0.42204906777342005, 2, 1
0.337925194196647, 0.4628796784962875, 1, 1
0.31866914435053567, 0.44899649556634535, 1, 1
0.24521816710988686, 0.16717997726220468, 2, 1
