0.22849266957907505, 0.6669244642918442, 0.26966000621302877,0.592651480487959, 1, 0
0.4256406123922964, 0.4440925018761294, 0.28935858618092275,0.5101568838640409, 1, 0
0.48098739750660835, 0.5367268467454235, 0.31814149924491275,0.37620341124630846, 1, 0
0.4837987408823386, 0.7285101614594949, 0.2986858681963853,0.47579754525695844, 1, 0
0.33192465504963686, 0.8236960308321117, 0.34884287000349035,0.587896496632898, 1, 0
0.2442347743737544, 0.421391609768646, 0.2733900585311305,0.5632553521424144, 1, 0
0.2627076238823697, 0.27535768961689666, 0.26835753088339087,0.4397893545246187, 1, 0
0.3930778745620829, 0.6204328606087197, 0.29587428381493086,0.27693588852222584, 1, 0
0.41428400367491064, 0.5425224707422072, 0.2842093849299855,0.6101493980811556, 1, 0
0.2118993019713411, 0.5114135231202832, 0.28566164532952293,0.5027695464173668, 1, 0
0.33243536582229966, 0.5736760846956397, 0.2699053803943601,0.3888367407468313, 1, 0
0.4084365921108512, 0.26589392798722716, 0.276574681903192,0.427349865708885, 1, 0
0.3778808934253226, 0.5470022078235208, 0.28357325885550855,0.4731554694047163, 2, 0
0.3421359256411827, 0.6371179047725719, 0.23817740071433974,0.5220755872366528, 1, 0
0.27575250986387706, 0.6504618069920258, 0.28949510731355194,0.7563352064437945, 1, 0
0.2886115580873564, 0.5030161061399414, 0.29783836483356557,0.7316917975014936, 1, 0
0.5367310705862, 0.5166480916636018, 0.33178982424666126,0.4157829530980783, 2, 0
0.2958844512679121, 0.596132862860943, 0.2769900619820424,0.5223495838710621, 1, 0
0.35549494440357643, 0.3375194862195263, 0.33687470506496886,0.602362336523817, 1, 0
0.15495708991616608, 0.5752476612115146, 0.2573740800186859,0.3527500217631231, 1, 0
0.37962096630202924, 0.4702706312025446, 0.25382211375776953,0.42865235875171903, 1, 0
0.30929756628732175, 0.7139889484140334, 0.27414099062136477,0.6027853191015644, 1, 0
0.25016199003475487, 0.4925553510018096, 0.264559817903322,0.1247226553629126, 1, 0
0.2923148427019617, 0.670617363023616, 0.2549125422936139,0.40840583629317934, 2, 0
0.4424466349675976, 0.4980956555866637, 0.3117842137668921,0.4123259865165966, 1, 0
0.24279758529391265, 0.6074611842486017, 0.24896233307652327,0.3559021639584834, 1, 0
0.4315981421782034, 0.7112626338777193, 0.367647079659171,0.4649629019088791, 1, 0
0.33571089968143286, 0.26262849377862796, 0.2974475866013169,0.7652399553934413, 1, 0
0.5315005030488348, 0.49432968902557856, 0.37031948431711587,0.7484113147460718, 1, 0
0.3654005921421221, 0.6656293303232353, 0.27950531134174816,0.5020111353459193, 2, 0
0.3931645812142324, 0.5435463921162619, 0.30650912408221814,0.4077060140666959, 2, 0
0.16587406437887342, 0.42464217108529767, 0.25756093211287273,0.5025010618996705, 1, 0
0.3343363207481086, 0.43347591244296707, 0.2903930826073543,0.6498655845341288, 1, 0
0.31196704502928857, 0.41790034946278964, 0.2788474923029616,0.6719806483520492, 1, 0
0.40440813091412786, 0.49787097237462197, 0.3014538370261045,0.6505053871775331, 1, 0
0.15614160368492874, 0.657068015295143, 0.24391069914315755,0.46562474579387597, 1, 0
0.3653025073846438, 0.6130358282872378, 0.3008626586066878,0.3243009470563469, 2, 0
0.38327240848823246, 0.43475825642888655, 0.27734152982665566,0.47106786208060136, 2, 0
0.27131950200594773, 0.6854046268450272, 0.2728646563048663,0.44549460370205746, 1, 0
0.43977941941588683, 0.7041858220058215, 0.3423802189004173,0.4388143155476205, 1, 0
0.15675353181506546, 0.44583346452301525, 0.2139348924806329,0.5606211283190682, 1, 0
0.31829692160643397, 0.3270564790269448, 0.2722730369617058,0.6230347939692937, 1, 0
