0.5521788702291657, 0.24616061867498823, 0.21750669065522732, 2, 1
0.2747419458671868, 0.23357179009516044, 0.22780595777354895, 1, 1
0.374720846098777, 0.25735675480899944, 0.29208701627788386, 4, 1
0.5531012420720705, 0.3418004665817387, 0.4992652643536177, 2, 1
0.5539663389364775, 0.3423990170274371, 0.47296032325406, 3, 1
0.8651458364309725, 0.2437802173412285, 0.20640918646520795, 1, 1
0.5284352337202546, 0.27387063316732074, 0.32293656722404723, 5, 1
0.4730844831740016, 0.217320142041234, 0.2037970275560231, 3, 1
0.6847424005191403, 0.2629805966401451, 0.24634248810603293, 4, 1
0.6385312593560422, 0.29841448751476757, 0.28301141598447105, 2, 1
0.4564291393788843, 0.32073103200571546, 0.3964835499021897, 4, 1
0.3506410434748379, 0.26267634782149424, 0.43344516339936495, 1, 1
0.33341684394253596, 0.3037600069486022, 0.26700846579506377, 1, 1
0.4724089121362691, 0.3111877155709588, 0.4329738656724467, 3, 1
0.3601569077501717, 0.2926759088026322, 0.27468009014258815, 2, 1
0.7717901565091654, 0.2686123360481513, 0.33208565038873095, 3, 1
0.510914764560224, 0.20374915879142835, 0.27245596931206684, 1, 1
0.5317324077864072, 0.3002927223358314, 0.42501506669957556, 5, 1
0.6168381823442727, 0.38530190993682173, 0.594387593806976, 1, 1
0.3292073630350463, 0.31868568265164476, 0.3005958900938597, 2, 1
0.4979522980260165, 0.35011789895955414, 0.3598962300210984, 3, 1
0.7100366919620562, 0.30069761940400075, 0.3745583919961794, 5, 1
0.8275491158674264, 0.2919303586444949, 0.3539646137830267, 1, 1
0.6693316876255866, 0.2623226633900096, 0.17007003818601135, 1, 1
0.35374225485265043, 0.2655901549312827, 0.3531521367953415, 1, 1
0.6695475050104969, 0.30133826977159384, 0.2493643067472434, 2, 1
0.3666800995197364, 0.3070724712828086, 0.35853975863625137, 4, 1
0.6107693915944638, 0.3103278637422027, 0.3973019131329574, 4, 1
0.3629200950887811, 0.3148757701915262, 0.2568070121219128, 1, 1
0.6235659416486599, 0.27433996775933195, 0.3102669237669237, 2, 1
0.1410378188625599, 0.2851907831812335, 0.30496235333375116, 1, 1
0.4626651420883219, 0.28141572452958613, 0.36225647414528384, 7, 1
0.5111977097173154, 0.3314804730193735, 0.4720171984625449, 4, 1
0.5321402667278873, 0.34381851261378243, 0.4366879403430548, 3, 1
